CustomerID,Age,AnnualIncome_k,Tenure_Months,Recency_Days,Frequency_Purchases,MonetaryTotal,AvgOrderValue,NumWebPurchases,NumStorePurchases,NumCatalogPurchases,NumWebVisitsPerMonth,NumDealsPurchases,DiscountUsageRate,CartAbandonRate,ReturnRate,NumComplaints,LoyaltyPoints,EmailOpenRate,AppSessionMinPerMonth,SocialEngagementScore,WishlistItems,ReviewsWritten,CustomerServiceContacts,Spend_Electronics,Spend_Apparel,Spend_Grocery,Spend_HomeGoods,Spend_Beauty
CUST00121,40.8,78.1,29.6,63.3,11.9,659.74,53.69,5.3,2.9,3.6,6.8,4.1,0.214,0.133,0.127,0,1080.0,0.179,35.2,35.2,7,2,0,164.36,96.33,117.25,178.57,103.22
CUST00122,30.3,83.2,36.7,30.4,17.2,855.76,50.5,9.9,7.6,0.0,10.2,4.1,0.146,0.211,0.07,0,2099.0,0.308,27.8,0.0,2,1,1,111.9,36.14,308.67,248.06,150.99
CUST00123,34.8,60.2,32.7,10.3,27.4,1524.26,61.77,16.2,12.8,0.0,12.3,15.3,0.803,0.291,0.018,0,1971.0,0.592,73.5,68.4,14,0,2,89.28,172.45,1021.17,32.85,208.51
CUST00124,52.1,110.2,26.7,6.4,13.9,2614.22,175.19,6.3,5.3,2.3,3.9,4.6,0.081,0.148,0.018,0,4225.0,0.371,94.4,32.9,4,5,0,897.95,812.63,314.02,324.51,265.11
CUST00125,35.4,56.5,35.5,14.8,20.3,738.52,38.67,9.8,9.4,1.1,12.3,2.3,0.499,0.549,0.123,0,965.0,0.415,51.7,37.9,18,3,0,131.47,191.8,246.08,0.04,169.13
CUST00126,23.2,47.8,3.9,4.5,9.8,574.19,56.68,5.5,2.8,1.4,24.5,5.1,0.319,0.405,0.208,0,1426.0,0.275,108.5,85.7,18,3,0,91.08,257.33,101.2,13.71,110.87
CUST00127,45.2,65.1,27.0,46.9,11.1,717.72,71.61,4.8,5.4,0.9,4.1,4.2,0.226,0.212,0.041,0,1412.0,0.317,27.0,15.1,7,0,0,210.74,35.11,327.82,55.0,89.05
CUST00128,28.5,76.3,33.3,31.0,10.6,1234.29,119.63,6.3,5.1,0.0,9.4,3.0,0.272,0.186,0.07,0,2473.0,0.294,51.7,19.0,5,1,0,9.93,440.12,27.97,510.68,245.59
CUST00129,60.1,84.0,22.6,8.9,31.1,5769.58,173.97,11.3,12.5,7.3,16.2,0.9,0.064,0.045,0.047,0,5108.0,0.46,195.4,21.1,4,5,0,2012.66,1997.59,82.32,925.09,751.92
CUST00130,27.6,40.4,8.3,14.9,18.7,1700.27,84.16,8.1,5.3,5.4,13.9,6.2,0.209,0.583,0.162,2,701.0,0.187,16.8,73.1,25,4,0,416.26,743.97,167.95,1.96,370.14
CUST00131,31.0,49.6,9.4,0.0,15.5,764.93,42.05,8.4,3.6,3.5,25.9,7.1,0.151,0.31,0.199,0,957.0,0.298,100.9,127.6,12,4,3,169.83,294.57,15.8,89.36,195.37
CUST00132,38.7,24.4,45.1,17.7,31.4,706.57,19.98,10.2,7.4,13.8,24.9,6.6,0.8,0.35,0.064,3,700.0,0.221,63.3,40.4,8,3,2,33.42,43.95,500.07,40.19,88.94
CUST00133,51.9,143.7,52.9,6.1,37.6,5821.36,145.03,11.4,9.4,16.8,2.5,3.5,0.081,0.12,0.036,1,2942.0,0.818,161.7,40.5,4,6,1,855.92,2293.38,245.4,838.25,1588.42
CUST00134,33.5,43.1,17.1,11.5,7.3,257.65,31.75,3.7,2.6,1.0,13.1,7.3,0.694,0.433,0.131,0,1505.0,0.448,119.8,35.6,14,2,0,34.25,52.37,62.7,66.93,41.4
CUST00135,36.5,52.8,25.1,37.1,13.3,1085.18,75.55,6.5,2.8,3.9,10.7,3.6,0.404,0.278,0.094,0,954.0,0.223,54.3,28.2,10,0,2,167.7,362.49,133.46,138.14,283.39
CUST00136,41.7,60.7,34.1,25.2,16.1,342.65,23.43,5.1,3.4,7.6,7.5,16.1,0.952,0.384,0.164,0,1456.0,0.244,44.2,27.7,20,5,2,6.17,94.56,232.57,9.29,0.05
CUST00137,29.5,61.2,15.0,12.5,9.8,528.41,57.97,3.8,3.3,2.7,29.5,4.3,0.194,0.498,0.111,1,1187.0,0.193,207.8,32.8,21,4,0,77.5,197.33,18.47,4.22,230.89
CUST00138,66.8,64.6,45.6,75.8,4.1,165.57,39.77,2.3,0.8,1.0,2.7,0.8,0.197,0.199,0.241,2,419.0,0.083,6.8,2.1,2,1,1,1.43,4.86,149.17,0.78,9.34
CUST00139,41.1,36.5,26.6,4.9,22.8,395.16,15.89,11.8,7.7,3.3,7.6,4.1,0.789,0.148,0.072,1,1234.0,0.669,37.5,25.1,17,1,2,52.26,132.32,180.27,10.27,20.04
CUST00140,33.1,39.1,16.8,27.9,9.5,363.7,34.56,2.9,4.3,2.3,4.5,1.8,0.257,0.258,0.129,0,1880.0,0.264,36.8,19.5,5,0,0,28.49,127.44,50.54,70.18,87.06
CUST00141,42.4,88.1,25.0,22.7,9.2,876.71,85.89,2.9,1.9,4.5,7.9,5.6,0.072,0.248,0.053,0,1496.0,0.215,53.7,27.4,3,3,2,58.7,88.24,28.04,387.39,314.33
CUST00142,39.8,43.5,27.0,23.5,28.0,1043.15,36.2,15.9,10.0,2.0,11.1,14.8,0.839,0.402,0.107,0,1712.0,0.687,41.6,38.8,13,2,4,37.42,180.69,487.81,241.91,95.32
CUST00143,19.2,58.6,15.8,5.2,19.8,696.41,39.67,7.2,6.7,6.0,22.0,4.6,0.386,0.602,0.062,1,1164.0,0.245,182.1,78.7,20,6,2,242.94,241.02,34.88,76.99,100.58
CUST00144,29.2,68.4,31.6,13.6,19.8,617.16,32.4,6.6,8.2,5.1,18.6,11.6,1.0,0.452,0.142,0,909.0,0.313,126.7,23.4,13,3,1,29.51,13.92,427.79,57.3,88.65
CUST00145,42.3,37.3,13.7,22.1,6.8,236.41,36.31,3.4,3.3,0.1,11.7,6.8,0.518,0.57,0.07,3,1292.0,0.24,90.2,45.4,13,4,2,9.9,22.61,163.78,10.3,29.82
CUST00146,47.7,87.6,42.7,9.6,33.1,6671.28,203.16,13.9,16.2,3.0,11.1,2.5,0.105,0.037,0.033,0,5417.0,0.774,107.8,33.1,3,6,1,3813.75,1359.13,375.61,265.75,857.04
CUST00147,44.3,93.3,69.3,112.0,2.9,219.73,68.37,1.5,0.6,0.8,1.0,0.6,0.153,0.174,0.164,4,201.0,0.041,3.2,3.0,1,0,0,13.08,32.23,147.91,18.14,8.37
CUST00148,28.8,50.0,12.5,8.7,14.1,322.32,20.83,5.5,4.1,4.5,50.0,6.7,0.355,0.502,0.137,1,1103.0,0.268,108.3,36.3,17,2,2,68.24,110.56,12.62,9.63,121.27
CUST00149,48.6,72.3,63.3,7.2,40.4,5904.1,166.38,16.3,9.4,14.8,15.0,4.9,0.126,0.083,0.024,0,4286.0,0.831,23.1,15.2,5,2,0,1683.15,1265.23,98.93,1756.91,1099.87
CUST00150,33.3,69.9,21.4,19.2,18.0,487.9,26.33,5.6,6.9,5.6,0.9,4.2,0.615,0.184,0.091,3,1567.0,0.31,53.3,17.6,16,4,2,25.29,103.33,193.32,25.68,140.27
CUST00151,46.4,81.5,31.7,27.8,15.0,913.74,70.61,6.9,3.2,4.9,8.6,2.2,0.178,0.222,0.07,0,1470.0,0.161,57.3,20.8,4,1,1,66.42,137.94,276.55,130.96,301.87
CUST00152,44.6,33.3,31.8,10.3,29.1,1428.67,45.83,17.1,10.2,1.8,22.1,20.3,0.619,0.364,0.145,1,1426.0,0.205,38.1,5.9,11,0,3,265.2,254.11,754.83,115.68,38.86
CUST00153,42.8,100.7,38.3,8.4,24.9,1890.15,75.59,9.0,9.9,6.0,9.6,1.1,0.082,0.05,0.027,0,5594.0,0.583,99.3,30.2,6,8,0,184.23,874.24,97.19,322.43,412.07
CUST00154,27.1,43.3,15.5,10.5,21.2,1445.01,67.82,11.5,5.1,4.6,17.1,4.4,0.251,0.547,0.148,0,562.0,0.266,127.5,24.6,15,3,2,488.85,171.1,52.08,39.35,693.62
CUST00155,39.9,50.4,29.5,52.0,1.8,105.05,61.14,0.9,0.8,0.1,9.9,1.8,0.253,0.179,0.085,0,2301.0,0.394,33.9,34.0,7,1,1,33.52,12.46,21.28,13.46,24.32
CUST00156,37.7,73.0,37.4,15.5,21.1,949.23,48.49,8.0,9.7,3.4,6.6,5.5,0.495,0.371,0.102,0,1187.0,0.378,81.5,27.7,17,4,2,59.86,231.75,522.68,49.61,85.33
CUST00157,41.4,93.0,72.9,163.9,2.8,101.86,30.88,1.6,0.9,0.3,1.4,1.3,0.122,0.185,0.178,2,408.0,0.05,8.2,4.5,0,0,3,0.55,8.24,68.9,9.56,14.6
CUST00158,44.5,82.7,66.7,48.1,2.4,104.16,51.78,0.8,1.0,0.6,0.5,0.3,0.163,0.165,0.115,2,259.0,0.029,8.6,1.1,0,0,3,8.19,46.92,25.52,4.12,19.4
CUST00159,32.1,51.9,32.6,26.0,18.3,661.57,43.26,6.0,4.9,7.4,19.2,4.4,0.806,0.318,0.073,1,1405.0,0.363,70.6,41.6,13,4,0,37.64,90.92,426.77,87.92,18.33
CUST00160,42.6,93.5,94.8,154.4,3.0,208.32,62.84,1.7,1.2,0.1,1.4,0.8,0.121,0.119,0.173,1,350.0,0.039,7.0,1.7,2,0,1,46.68,27.69,89.83,35.86,8.27
CUST00161,37.3,61.3,22.4,11.3,16.1,566.44,33.31,7.2,3.3,5.6,8.7,10.4,0.704,0.564,0.141,0,1650.0,0.26,51.4,26.2,13,1,1,86.7,44.52,357.84,37.33,40.06
CUST00162,38.4,57.4,64.2,180.0,3.3,158.83,40.85,1.5,0.8,1.0,1.3,0.9,0.295,0.192,0.192,5,147.0,0.046,7.0,7.2,0,0,4,1.48,83.44,36.98,1.27,35.65
CUST00163,59.1,42.7,41.7,50.1,2.1,74.15,29.98,0.7,0.7,0.7,1.5,1.3,0.201,0.246,0.209,0,401.0,0.053,9.6,4.3,0,0,3,34.96,8.79,17.67,0.92,11.81
CUST00164,25.8,53.5,24.0,11.2,17.5,882.98,43.15,7.1,8.3,2.1,42.0,8.0,0.335,0.337,0.099,0,498.0,0.145,330.6,84.2,22,3,0,248.49,256.72,14.57,37.54,325.66
CUST00165,50.8,103.6,58.2,10.5,43.8,10122.37,203.88,22.7,19.0,2.1,15.1,3.3,0.101,0.073,0.034,0,7027.0,0.1,82.3,52.5,5,5,0,3487.82,1330.89,89.97,2235.67,2978.02
CUST00166,48.4,65.6,30.1,41.1,12.4,729.11,70.48,4.9,4.9,2.6,9.6,0.9,0.308,0.22,0.105,1,263.0,0.399,35.4,17.9,5,1,0,287.56,10.07,27.35,225.6,178.52
CUST00167,52.1,44.5,43.3,5.9,26.1,724.55,31.2,11.9,6.5,7.7,4.8,12.8,0.995,0.371,0.192,0,987.0,0.481,18.8,83.4,10,0,0,25.03,135.8,331.14,175.75,56.83
CUST00168,36.0,60.5,12.6,21.6,6.5,98.49,16.68,3.6,2.2,0.7,9.6,6.5,0.539,0.383,0.137,0,1692.0,0.348,39.8,32.4,11,4,1,25.65,13.73,20.98,21.81,16.33
CUST00169,39.4,95.5,67.5,0.0,31.9,3884.76,146.49,13.6,11.3,6.9,11.1,3.6,0.141,0.062,0.036,0,5134.0,0.45,50.3,6.5,6,4,1,762.69,864.88,565.63,1361.22,330.34
CUST00170,27.9,56.1,12.5,12.9,10.8,642.18,55.71,4.3,3.7,2.8,6.9,10.8,0.314,0.455,0.146,2,1168.0,0.243,215.6,138.5,27,4,1,169.17,40.79,134.29,29.5,268.43
CUST00171,34.1,46.6,30.8,47.0,5.1,353.63,77.66,1.7,2.5,0.9,2.0,0.5,0.199,0.298,0.265,4,277.0,0.054,5.0,3.0,0,0,0,9.3,37.62,208.71,97.32,0.68
CUST00172,39.4,57.3,26.8,9.1,20.8,4351.36,190.97,12.1,6.9,1.7,12.5,5.2,0.082,0.139,0.048,0,4215.0,0.688,96.1,30.5,5,9,0,657.7,1664.63,4.9,555.83,1468.29
CUST00173,25.8,66.2,18.5,9.7,26.6,1578.25,54.63,10.4,5.7,10.5,12.8,5.4,0.181,0.545,0.196,0,699.0,0.2,142.9,69.5,17,3,0,591.5,362.39,133.91,197.76,292.69
CUST00174,31.7,76.0,33.2,4.1,26.9,940.92,36.66,13.0,12.0,1.9,15.2,16.7,0.788,0.206,0.103,1,2395.0,0.567,65.8,44.8,19,1,3,36.14,109.2,589.04,53.49,153.05
CUST00175,57.8,31.0,86.1,68.9,2.1,123.46,57.8,1.2,0.9,0.0,2.6,0.5,0.183,0.163,0.133,5,351.0,0.032,14.3,4.1,2,0,5,5.71,27.94,48.54,25.75,15.51
CUST00176,48.7,145.3,49.1,3.8,24.6,2952.83,146.92,13.2,9.2,2.2,14.9,3.2,0.081,0.094,0.029,0,3968.0,0.712,81.5,44.4,9,2,0,330.65,915.41,157.26,1196.83,352.68
CUST00177,45.3,67.2,32.0,142.2,1.5,74.68,54.64,0.7,0.3,0.5,1.7,1.1,0.109,0.238,0.306,3,551.0,0.062,6.5,7.5,1,0,2,18.32,3.7,32.2,17.8,2.66
CUST00178,36.3,52.5,25.8,1.0,14.6,708.74,51.47,5.2,6.7,2.7,4.7,8.4,0.72,0.278,0.07,2,1360.0,0.608,6.1,43.1,12,4,1,10.96,124.01,253.57,224.55,95.64
CUST00179,39.0,57.3,26.2,35.0,6.9,345.93,52.7,4.1,1.8,1.0,13.9,0.0,0.237,0.304,0.083,0,1511.0,0.359,22.8,19.4,5,2,1,3.19,89.8,63.59,77.44,111.91
CUST00180,41.7,165.7,35.1,4.0,31.6,2451.6,89.08,10.5,7.7,13.4,2.8,2.5,0.099,0.068,0.043,1,5858.0,0.868,91.7,51.6,5,5,0,647.77,1066.41,10.55,285.93,440.94
CUST00181,26.2,50.6,34.4,4.6,13.4,591.14,38.59,5.6,3.7,4.0,15.9,10.7,0.642,0.102,0.076,0,1090.0,0.543,76.0,39.5,9,3,5,26.13,184.5,322.06,17.95,40.5
CUST00182,39.6,80.2,42.8,5.9,31.1,3099.17,90.9,9.5,10.7,10.8,9.8,2.6,0.039,0.08,0.027,0,2997.0,0.577,143.8,16.6,4,7,0,1045.74,1245.77,188.91,428.04,190.7
CUST00183,38.3,81.7,33.0,35.2,8.0,407.35,63.87,3.5,2.3,2.2,8.6,6.1,0.184,0.109,0.031,1,1033.0,0.163,39.1,21.8,6,0,1,163.24,71.31,44.04,46.88,81.88
CUST00184,35.1,102.9,29.0,26.0,12.6,615.95,51.57,6.7,5.3,0.5,7.4,6.6,0.371,0.254,0.053,1,2026.0,0.282,42.6,19.8,5,2,3,45.2,161.16,61.8,267.32,80.47
CUST00185,27.4,77.2,44.2,9.8,22.5,1015.25,46.12,6.9,6.2,9.4,14.7,14.1,0.361,0.314,0.12,0,2538.0,0.462,65.0,49.8,11,2,2,129.7,65.62,370.58,145.11,304.24
CUST00186,57.2,90.1,21.1,104.7,4.4,131.22,27.82,2.3,1.5,0.5,2.8,1.0,0.115,0.292,0.212,3,374.0,0.036,9.1,5.6,1,0,1,27.92,6.79,42.19,53.47,0.85
CUST00187,60.2,90.0,34.1,23.5,10.9,307.41,26.48,5.0,5.2,0.7,8.5,3.7,0.296,0.258,0.067,0,1199.0,0.225,25.5,13.6,4,1,1,67.62,63.98,65.62,40.43,69.76
CUST00188,23.7,55.7,18.0,14.7,15.7,820.14,51.35,8.7,3.1,3.9,14.9,5.5,0.367,0.537,0.138,0,630.0,0.415,59.0,68.0,24,2,0,202.33,189.6,10.01,55.74,362.46
CUST00189,27.7,39.0,10.4,5.2,11.0,92.82,7.97,4.6,3.0,3.4,43.0,6.4,0.259,0.313,0.189,1,1119.0,0.365,317.0,182.4,18,3,0,14.06,10.09,17.21,29.19,22.28
CUST00190,46.0,34.0,35.3,13.4,23.3,1026.84,50.08,10.3,10.4,2.6,9.0,3.2,0.543,0.209,0.103,0,980.0,0.338,47.4,78.5,16,6,1,1.04,183.77,480.31,4.31,357.42
CUST00191,47.4,131.1,52.3,10.4,35.4,4923.69,131.96,16.6,15.2,3.7,3.9,2.5,0.085,0.048,0.035,0,3980.0,0.774,83.2,46.9,7,5,0,1156.02,1620.84,103.25,724.78,1318.8
CUST00192,56.5,61.9,32.0,56.1,14.0,1196.69,89.75,4.9,4.4,4.8,6.0,2.9,0.272,0.219,0.112,1,755.0,0.317,35.6,30.1,4,0,0,137.4,151.77,335.47,170.14,401.91
CUST00193,44.4,65.8,28.5,37.6,10.9,974.58,86.74,4.8,2.3,3.8,11.1,5.0,0.151,0.252,0.126,0,1584.0,0.255,32.6,25.7,8,0,1,75.44,74.92,524.75,278.13,21.33
CUST00194,41.4,84.1,9.3,142.3,1.8,64.28,37.9,0.9,0.7,0.1,3.3,0.6,0.06,0.163,0.289,3,182.0,0.055,4.9,4.5,3,0,2,4.44,1.99,37.98,17.78,2.09
CUST00195,38.5,53.8,31.6,9.1,22.8,769.8,39.72,11.5,9.5,1.8,18.9,9.1,0.668,0.354,0.107,2,1438.0,0.194,80.7,33.5,12,3,0,82.41,157.33,156.01,355.85,18.2
CUST00196,42.5,55.9,30.3,14.0,30.3,1182.32,38.05,17.7,13.6,0.0,11.2,20.4,0.889,0.346,0.099,0,1198.0,0.175,32.2,8.3,25,4,1,103.83,168.56,744.95,163.38,1.6
CUST00197,60.3,45.1,67.5,139.2,2.6,175.12,60.75,1.5,0.8,0.4,1.3,0.9,0.217,0.217,0.31,1,218.0,0.059,2.8,5.7,1,0,2,14.93,45.48,84.55,26.15,4.02
CUST00198,53.3,58.8,39.6,9.6,7.1,301.05,41.38,3.1,2.5,1.6,9.6,4.4,0.253,0.247,0.144,1,1396.0,0.277,52.9,13.5,5,1,0,45.32,10.83,130.2,59.68,55.01
CUST00199,51.0,72.0,38.5,44.2,7.1,536.11,77.94,3.3,1.5,2.3,7.3,7.1,0.295,0.202,0.12,1,978.0,0.297,24.3,16.0,4,1,2,91.53,65.26,64.78,37.0,277.54
CUST00200,40.0,72.7,68.1,191.6,2.5,127.06,41.77,1.0,0.9,0.7,1.8,1.3,0.077,0.165,0.263,4,371.0,0.046,14.4,1.7,1,0,4,10.43,12.5,51.01,36.3,16.82
CUST00201,60.1,67.7,54.2,155.1,2.5,175.24,72.74,0.9,1.0,0.5,1.9,0.1,0.188,0.155,0.248,0,315.0,0.059,4.4,3.4,0,0,2,30.64,36.33,60.68,23.02,24.57
CUST00202,54.2,160.7,49.6,6.1,24.4,1602.83,61.77,11.0,9.4,4.0,17.0,2.1,0.15,0.087,0.033,0,6523.0,0.519,127.2,55.4,3,6,0,360.67,254.57,246.79,476.19,264.6
CUST00203,51.8,98.7,58.6,7.3,16.4,2762.29,207.78,7.4,3.8,5.2,15.3,3.6,0.087,0.099,0.037,0,4781.0,0.575,115.6,49.4,10,4,1,475.17,154.13,278.43,946.66,907.9
CUST00204,48.1,46.3,30.9,43.6,6.7,423.96,58.52,3.8,2.8,0.1,9.6,2.1,0.258,0.265,0.066,0,1798.0,0.322,0.8,18.5,8,1,1,66.06,104.2,70.97,37.47,145.26
CUST00205,56.1,63.4,64.2,205.2,3.7,189.13,45.56,1.6,0.8,1.3,0.3,1.8,0.098,0.191,0.26,1,248.0,0.054,7.8,5.2,0,0,0,33.12,46.62,25.7,14.49,69.2
CUST00206,48.6,132.8,35.0,2.3,22.8,2523.28,111.66,11.8,5.0,6.0,7.8,3.9,0.105,0.085,0.03,0,4843.0,0.361,73.1,17.8,6,5,0,581.75,308.93,544.03,1007.13,81.43
CUST00207,34.1,122.6,32.1,11.2,24.3,4738.05,171.26,12.9,8.4,2.9,5.8,2.3,0.08,0.066,0.034,0,3473.0,0.121,141.5,49.0,4,4,1,1261.4,1036.44,107.27,774.92,1558.02
CUST00208,66.1,104.1,51.9,246.1,2.7,74.56,28.24,1.5,0.7,0.5,2.7,0.7,0.2,0.235,0.214,1,343.0,0.036,12.1,3.7,1,0,2,12.81,0.91,44.11,16.12,0.61
CUST00209,42.9,96.1,66.4,6.1,44.8,8303.16,194.56,21.2,20.9,2.7,11.1,3.6,0.125,0.057,0.036,0,3338.0,0.548,92.2,62.0,4,3,1,2068.52,2700.46,412.47,1335.31,1786.41
CUST00210,52.5,115.7,14.1,8.1,40.1,7027.59,167.95,21.8,15.3,3.0,4.0,2.1,0.112,0.077,0.034,0,3107.0,0.552,95.8,57.9,5,5,0,3407.82,461.38,33.44,2520.29,604.67
CUST00211,32.0,31.5,12.3,8.8,16.8,429.76,22.47,7.1,5.8,3.9,28.6,8.7,0.445,0.605,0.137,0,959.0,0.237,179.1,51.7,19,3,1,70.06,160.93,62.61,14.59,121.57
CUST00212,43.8,64.8,56.5,68.9,4.1,114.29,31.63,2.4,1.1,0.6,1.7,1.1,0.157,0.242,0.183,3,395.0,0.023,17.3,6.6,0,0,2,7.0,41.4,31.25,15.6,19.04
CUST00213,56.4,62.7,54.6,234.4,4.9,305.5,57.22,1.8,1.0,2.1,2.2,0.5,0.141,0.269,0.276,4,319.0,0.057,9.4,1.8,1,0,1,99.2,34.27,110.39,24.02,37.63
CUST00214,43.3,65.4,31.8,18.2,21.1,864.51,37.61,7.3,7.2,6.6,25.5,6.2,0.96,0.288,0.068,2,1668.0,0.457,65.2,26.0,14,2,0,10.31,305.58,444.41,13.16,91.05
CUST00215,34.8,59.0,63.5,155.5,3.3,147.7,46.01,1.3,1.6,0.5,4.2,1.4,0.173,0.192,0.218,1,131.0,0.053,7.2,8.0,1,1,4,12.18,19.17,27.27,36.32,52.77
CUST00216,42.2,52.6,24.1,22.6,18.2,763.68,41.35,8.9,4.8,4.4,21.2,18.2,0.397,0.343,0.104,3,1242.0,0.588,41.1,50.5,11,0,2,47.28,180.02,380.07,90.39,65.91
CUST00217,34.6,45.2,32.7,18.8,19.2,1278.27,61.09,8.2,8.6,2.4,12.1,5.1,0.907,0.387,0.115,0,1928.0,0.543,40.4,21.5,10,0,0,104.1,301.59,602.57,126.54,143.48
CUST00218,50.3,66.1,91.7,188.3,1.7,118.52,61.66,0.8,0.4,0.5,3.1,0.8,0.172,0.244,0.169,3,436.0,0.027,9.2,5.5,2,0,1,26.7,23.31,43.88,12.09,12.54
CUST00219,36.0,61.6,48.1,151.6,3.1,64.02,24.91,1.2,1.0,0.9,2.2,1.1,0.228,0.276,0.217,1,224.0,0.066,8.3,1.5,0,0,1,2.78,19.89,29.55,5.8,6.0
CUST00220,42.3,91.4,37.3,39.2,9.9,798.45,74.58,3.9,3.8,2.2,7.3,2.5,0.179,0.301,0.069,1,1272.0,0.259,36.8,13.2,2,0,2,60.38,64.04,109.47,161.5,403.05
CUST00221,45.4,72.9,26.0,138.7,2.7,132.65,53.45,1.0,1.0,0.7,1.8,0.4,0.226,0.155,0.012,5,371.0,0.052,9.8,2.1,0,1,1,31.64,0.49,59.92,2.64,37.97
CUST00222,22.5,58.7,6.4,12.5,17.6,747.49,50.81,9.9,5.4,2.3,11.4,5.0,0.199,0.413,0.136,1,1249.0,0.282,189.8,92.8,19,3,1,351.31,151.92,51.76,118.03,74.47
CUST00223,43.5,151.9,41.6,13.1,36.7,4158.97,138.27,11.1,9.2,16.4,9.9,3.1,0.135,0.118,0.024,0,5209.0,0.366,132.6,18.8,8,2,0,1120.54,1346.62,544.62,895.53,251.66
CUST00224,44.0,76.4,31.0,10.3,20.0,438.23,22.19,8.8,8.9,2.3,14.8,14.3,0.281,0.722,0.095,1,1807.0,0.305,0.0,35.5,16,1,2,34.48,100.27,208.08,25.65,69.75
CUST00225,37.2,43.0,36.0,25.5,17.6,660.28,42.71,9.6,6.7,1.2,9.4,17.6,0.862,0.131,0.077,0,1515.0,0.272,19.6,38.3,19,3,0,27.51,255.22,235.81,42.43,99.32
CUST00226,43.1,39.7,18.9,15.6,18.2,682.43,34.11,7.5,4.4,6.3,17.6,18.2,0.798,0.397,0.175,0,1577.0,0.424,89.1,35.6,12,2,2,57.46,73.6,396.49,20.71,134.18
CUST00227,45.9,81.1,41.5,52.1,18.8,1281.95,66.54,10.5,6.2,2.1,3.7,3.1,0.204,0.248,0.08,0,1515.0,0.226,48.1,13.2,7,0,2,219.16,152.74,221.51,460.25,228.3
CUST00228,39.9,63.0,20.1,15.3,26.9,742.01,24.88,10.9,6.7,9.3,12.2,21.0,0.546,0.34,0.106,1,1328.0,0.392,19.0,46.3,5,0,0,123.97,12.97,286.46,209.55,109.07
CUST00229,38.5,84.0,46.0,13.7,9.7,1036.17,105.33,5.0,2.7,1.9,7.9,3.6,0.346,0.183,0.062,0,2105.0,0.134,38.5,27.1,11,1,0,253.45,224.66,194.95,140.12,223.0
CUST00230,45.8,35.7,60.4,137.0,3.7,178.2,48.99,1.4,1.4,0.9,2.8,0.5,0.15,0.127,0.247,1,294.0,0.05,4.5,4.4,0,0,5,53.53,24.06,73.41,23.59,3.62
CUST00231,40.4,77.5,46.8,119.6,3.0,224.78,64.17,1.6,0.7,0.7,3.3,0.5,0.178,0.219,0.165,1,61.0,0.031,10.8,7.9,2,0,4,0.24,1.85,83.73,82.53,56.43
CUST00232,24.6,45.8,8.4,15.5,16.2,1422.63,87.03,6.1,5.3,4.8,26.4,3.7,0.179,0.55,0.137,0,786.0,0.26,103.5,99.3,15,7,1,703.78,403.55,41.7,105.96,167.64
CUST00233,20.5,47.0,8.3,4.2,17.9,773.96,45.43,6.6,7.6,3.7,19.5,12.5,0.355,0.518,0.14,1,1055.0,0.289,110.0,41.8,26,0,0,265.16,274.9,7.36,62.03,164.5
CUST00234,26.6,52.4,13.3,11.3,20.2,1270.37,65.05,9.5,4.8,6.0,27.8,7.2,0.105,0.515,0.18,1,1102.0,0.22,202.3,133.4,16,7,0,607.04,193.07,37.63,87.44,345.2
CUST00235,35.3,60.3,30.0,8.6,12.3,302.96,26.54,6.3,5.3,0.8,15.8,9.5,0.991,0.337,0.175,0,859.0,0.454,68.1,45.7,9,3,0,30.86,141.96,97.24,8.73,24.17
CUST00236,54.8,54.8,44.8,130.2,2.1,94.44,47.51,0.8,0.8,0.5,1.6,0.8,0.26,0.253,0.231,7,320.0,0.029,11.3,4.7,0,0,1,6.97,8.83,23.06,10.7,44.88
CUST00237,40.6,32.5,27.7,9.2,22.6,1015.22,54.35,12.0,10.9,0.0,10.1,10.9,0.576,0.428,0.114,1,1575.0,0.493,42.4,52.5,11,4,1,139.74,247.69,432.04,72.97,122.79
CUST00238,48.0,91.2,46.6,9.3,43.4,2646.18,64.16,22.9,15.8,4.8,2.6,3.0,0.104,0.105,0.035,0,3652.0,0.636,45.4,49.0,6,7,0,351.53,1196.83,96.08,796.11,205.64
CUST00239,32.2,79.7,55.5,151.6,1.6,132.41,74.61,0.8,0.6,0.2,1.9,0.8,0.257,0.33,0.145,1,226.0,0.032,9.4,5.4,2,0,5,15.4,5.7,67.17,35.52,8.62
CUST00240,44.6,87.8,56.4,10.0,21.0,5102.6,198.65,12.5,8.4,0.0,6.2,2.8,0.11,0.135,0.023,0,3476.0,0.495,78.6,23.8,8,2,0,1344.31,563.65,750.04,540.74,1903.86
CUST00241,33.0,65.0,46.1,15.3,5.1,380.99,67.01,2.4,1.6,1.1,3.6,4.7,0.294,0.253,0.073,0,1522.0,0.306,30.0,39.7,4,0,2,85.98,68.91,98.62,43.14,84.35
CUST00242,48.6,59.5,35.5,27.9,11.7,806.76,78.59,7.0,5.8,0.0,6.1,4.3,0.43,0.148,0.129,0,1283.0,0.327,27.3,18.2,3,1,0,32.4,242.3,154.58,145.15,232.33
CUST00243,42.6,68.1,29.9,35.4,11.3,905.6,74.9,5.4,3.3,2.6,12.0,4.3,0.351,0.348,0.115,0,1365.0,0.247,52.8,19.1,3,2,0,104.36,413.61,279.78,26.31,81.54
